income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,40 - 44,55962.0,1743761508.7720137,75330293.71814962
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,45 - 49,60095.0,1881504490.6790676,81711500.81275585
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,50 - 54,55919.0,1760029118.7699306,76447668.76421861
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,55 - 59,56806.0,1799765536.5705833,76910845.1994249
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,60 - 64,51653.0,1646261129.9979486,67231641.86201717
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,65 - 69,14536.0,482337653.82915753,18354798.296601273
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,70 - 74,4823.0,164293002.36265978,5867876.692764484
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,75 and over,3406.0,110466946.34807914,4083597.838158019
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,Under 18,2191.0,61772156.708265424,2056100.709425392
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,18 - 24,49307.0,1167587115.624483,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,25 - 29,23804.0,571180341.4130554,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,30 - 34,19065.0,463503206.35586506,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,35 - 39,16573.0,406658330.2927692,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,40 - 44,14366.0,356488353.7087202,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,45 - 49,15071.0,375422292.49412364,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,50 - 54,15004.0,377235273.798446,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,55 - 59,16992.0,432633096.49545,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,60 - 64,18857.0,485721546.85563165,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,65 - 69,41679.0,1190135423.0829105,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,70 - 74,35330.0,1002886380.3251629,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,75 and over,46675.0,1320792939.9168108,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,Under 18,3342.0,78008799.58359358,0.0
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,18 - 24,146600.0,4558058128.89243,202842459.9753685
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,25 - 29,71281.0,2197607380.7244725,108113487.94074145
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,30 - 34,48230.0,1492790621.2017295,65746016.35859617
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,35 - 39,37607.0,1168411100.8139255,48081879.59402098
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,40 - 44,31718.0,988735815.4960223,40793472.32458703
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,45 - 49,32927.0,1028131614.5395194,43040302.13248158
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,50 - 54,32070.0,1008098747.562649,42428652.184077494
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,55 - 59,34473.0,1096718866.7914336,45134939.31523833
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,60 - 64,37765.0,1221796164.656418,48030601.902848564
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,65 - 69,14638.0,496204245.46076524,17927377.774582274
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,70 - 74,5952.0,212897627.10458428,7154773.382367059
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,75 and over,4086.0,139161595.9401174,4548796.291962793
2017–18,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,Under 18,5264.0,158317453.04650766,5968016.037134836
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,18 - 24,1.0,178593.91303119741,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,25 - 29,2.0,263135.3678963887,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,30 - 34,3.0,762284.0211222635,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,35 - 39,3.0,568045.7548927378,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,40 - 44,3.0,742492.759898085,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,45 - 49,5.0,1072225.1068321595,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,50 - 54,4.0,742773.3663898609,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,55 - 59,53.0,12026210.73739409,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,60 - 64,6.0,1511007.6196588813,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,65 - 69,2.0,460794.15481327276,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,70 - 74,0.0,83326.25417545828,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Non Taxable,75 and over,1.0,150167.41241565347,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,18 - 24,933.0,206863863.86768454,66725167.710743874
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,25 - 29,1182.0,264990880.59899113,84930026.13510278
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,30 - 34,3238.0,736206387.8538885,235342122.87957382
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,35 - 39,5678.0,1322194576.302307,425344508.6281471
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,40 - 44,7098.0,1677734456.2405019,541007178.7990079
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,45 - 49,7561.0,1797818157.65877,577014580.3028018
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,50 - 54,5859.0,1396108620.2125645,443761764.85125893
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,55 - 59,5099.0,1223426228.6281102,367105998.1419177
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,60 - 64,2928.0,710629470.7585379,218888943.99863052
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,65 - 69,1726.0,417171698.3055371,128013439.51680353
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,70 - 74,1058.0,258648398.99536762,80623865.55748162
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,75 and over,2064.0,499316074.0491525,159001645.69085696
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Female,Taxable,Under 18,20.0,4155219.8493976174,1351392.2083748498
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,18 - 24,1.0,222889.50605791254,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,25 - 29,8.0,1820605.7807509508,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,30 - 34,26.0,6265500.884510436,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,35 - 39,33.0,7962319.568449235,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,40 - 44,38.0,9463412.598789172,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,45 - 49,51.0,12734519.252642162,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,50 - 54,47.0,11751670.22423276,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,55 - 59,108.0,25353751.515823167,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,60 - 64,29.0,7148730.739037962,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,65 - 69,15.0,3888988.1257167556,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,70 - 74,4.0,1704439.7174506057,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Non Taxable,75 and over,3.0,580926.3252471383,0.0
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,18 - 24,1289.0,288820833.3653377,92256552.80456394
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,25 - 29,3394.0,766920530.3467431,244028550.6770838
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,30 - 34,10237.0,2343221575.0778713,747975255.321698
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,35 - 39,16851.0,3927069525.5511007,1261458730.673708
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,40 - 44,18992.0,4490669431.037184,1445319399.4084978
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,45 - 49,20238.0,4825551683.552341,1551090810.3092835
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,50 - 54,16603.0,3966734072.391738,1267685057.0520263
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,55 - 59,14488.0,3471184231.921542,1074832929.839457
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,60 - 64,8352.0,2012553091.8356462,627875519.855636
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,65 - 69,3992.0,974937061.3517709,300935496.5898418
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,70 - 74,1799.0,447500428.88903975,136891767.5837615
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,75 and over,1924.0,466005339.8276237,146848501.39454973
2017–18,"$200,001 to $250,000","$200,001 to $250,000",Male,Taxable,Under 18,29.0,6516426.4343337845,2112797.250620801
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,18 - 24,0.0,123601.78270664593,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,25 - 29,0.0,128440.73352629946,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,30 - 34,4.0,1446709.4362096842,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,35 - 39,3.0,1127590.740707692,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,40 - 44,6.0,2101460.471855838,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,45 - 49,6.0,1966053.8214862586,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,50 - 54,4.0,1596293.762888017,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,55 - 59,23.0,5690931.301942602,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,60 - 64,4.0,988456.0492373011,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,65 - 69,1.0,281951.85150076216,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Non Taxable,75 and over,1.0,527667.7516908572,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,18 - 24,484.0,156734455.38011748,55459514.13060215
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,25 - 29,748.0,240342354.83537218,84202791.10828394
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,30 - 34,2608.0,863615778.1251903,308942223.131773
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,35 - 39,6460.0,2217335067.018194,802472314.2326505
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,40 - 44,9910.0,3526517173.935985,1276215437.7650104
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,45 - 49,11243.0,4037339183.62224,1466982608.446851
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,50 - 54,8507.0,3078853900.5253067,1110651904.3564062
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,55 - 59,7296.0,2864718229.1468425,893010265.9654293
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,60 - 64,4328.0,1589626904.7929468,560694441.5904256
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,65 - 69,2735.0,1017021935.2947636,357531284.5455903
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,70 - 74,1803.0,679502730.0437936,241255378.81677088
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,75 and over,4121.0,1540613103.5524325,556349723.635156
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Female,Taxable,Under 18,12.0,15827711.879668148,7085966.901109795
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,18 - 24,0.0,129416.14761645203,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,25 - 29,13.0,4566168.511277231,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,30 - 34,30.0,9552042.17044936,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,35 - 39,66.0,23359390.898953877,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,40 - 44,82.0,28172443.565367125,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,45 - 49,131.0,46353366.39074872,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,50 - 54,113.0,40115699.08493515,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,55 - 59,132.0,44643427.42107241,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,60 - 64,73.0,25817020.941948645,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,65 - 69,25.0,8341056.560030144,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,70 - 74,5.0,2393907.8129099365,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Non Taxable,75 and over,3.0,1004297.4774133072,0.0
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,18 - 24,845.0,286634516.76135063,99171131.03154942
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,25 - 29,2533.0,842081667.9408197,298268791.33320886
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,30 - 34,8816.0,2928548815.8795424,1046251420.3164579
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,35 - 39,19176.0,6591841077.070165,2374841350.8570657
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,40 - 44,27032.0,9625408417.46512,3494225856.57598
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,45 - 49,31590.0,11407718485.590366,4133995986.4138827
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,50 - 54,26838.0,9824483621.128708,3536407526.3102117
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,55 - 59,23674.0,8908941336.84846,3018403649.0870686
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,60 - 64,14341.0,5340354504.960915,1888247667.0257082
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,65 - 69,7266.0,2722824415.102905,959153277.82373
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,70 - 74,3504.0,1335639989.944959,471304000.8672898
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,75 and over,3902.0,1471550796.1405108,527910138.13569283
2017–18,"$250,001 to $500,000","$250,001 to $500,000",Male,Taxable,Under 18,20.0,9084657.910389993,3617014.9029682875
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,18 - 24,4385.0,115053732.43137182,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,25 - 29,3977.0,120033729.65264964,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,30 - 34,4157.0,126800998.8176704,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,35 - 39,3749.0,114710334.93369523,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,40 - 44,2921.0,88388921.89363548,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,45 - 49,2253.0,64898184.69155728,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,50 - 54,1686.0,46445562.886232525,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,55 - 59,2278.0,71001289.95163189,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,60 - 64,1851.0,53628790.71161251,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,65 - 69,7220.0,252612163.8949286,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,70 - 74,6072.0,212442436.152583,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,75 and over,12084.0,432470904.77925444,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,Under 18,132.0,3063068.048839403,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,18 - 24,87225.0,3429896368.639211,290958981.81199205
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,25 - 29,59640.0,2386792105.515922,197980439.90344742
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,30 - 34,54687.0,2195929627.231627,176018243.65348357
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,35 - 39,49410.0,1989373782.0269666,157291136.55795634
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,40 - 44,46080.0,1859253486.7843268,148272872.94848645
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,45 - 49,49704.0,2011845985.5913022,163118745.93367633
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,50 - 54,45427.0,1845220810.1084678,152124123.2946188
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,55 - 59,45192.0,1849100154.7148814,149328447.43077698
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,60 - 64,36327.0,1493129039.3172057,118075060.43596932
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,65 - 69,18914.0,788379193.6035599,43066822.20307909
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,70 - 74,9776.0,407497260.1023856,17628360.83092515
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,75 and over,13162.0,542835943.762696,17005850.7488177
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,Under 18,565.0,21022545.167359352,1787320.296974747
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,18 - 24,3178.0,77180409.88711746,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,25 - 29,1696.0,43794247.07986879,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,30 - 34,1375.0,36083538.61825532,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,35 - 39,1202.0,31831606.198428407,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,40 - 44,1065.0,28802952.02690701,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,45 - 49,1123.0,30332307.3409585,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,50 - 54,1090.0,29469106.202790108,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,55 - 59,1593.0,48275289.96780787,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,60 - 64,1645.0,49183160.115796074,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,65 - 69,7011.0,246874718.77645826,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,70 - 74,6791.0,243760711.53965133,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,75 and over,9054.0,325424442.2943772,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,Under 18,205.0,4863482.547505133,0.0
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,18 - 24,90287.0,3636593842.4342546,304155734.5620967
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,25 - 29,51494.0,2081122507.700051,174580578.05044094
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,30 - 34,36585.0,1482989994.8045304,119969920.9020921
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,35 - 39,28939.0,1176583911.7533865,93839150.68123394
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,40 - 44,24540.0,1001525835.3790053,79665335.2238327
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,45 - 49,25313.0,1036341644.8823538,83145938.02149194
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,50 - 54,24480.0,1008747111.1761996,81425499.69018665
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,55 - 59,26120.0,1088414730.659411,84966987.01048379
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,60 - 64,26676.0,1124231206.1839533,85442818.4536598
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,65 - 69,18552.0,789553611.6886652,43891252.06812228
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,70 - 74,10591.0,451055690.34848773,20498777.799857076
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,75 and over,11356.0,467813149.11658466,17840519.3293987
2017–18,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,Under 18,1506.0,57749006.63279991,4651513.798974604
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,18 - 24,218.0,8388582.156430078,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,25 - 29,506.0,20067781.838885874,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,30 - 34,504.0,19542423.235959023,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,35 - 39,440.0,16889809.632649463,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,40 - 44,331.0,12850527.859186675,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,45 - 49,189.0,7568415.442757736,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,50 - 54,113.0,4682598.687985117,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,55 - 59,549.0,26114297.99488387,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,60 - 64,168.0,8202893.057775734,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,65 - 69,1325.0,53032094.91462623,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,70 - 74,1169.0,47276773.690431595,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,75 and over,2575.0,103198762.76049381,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,Under 18,0.0,8555.622725186651,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,18 - 24,93328.0,4608637831.306527,579877569.4924512
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,25 - 29,90386.0,4620884524.449469,593770072.6171877
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,30 - 34,76880.0,3909730352.796523,490850713.73637015
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,35 - 39,68011.0,3450292120.9404736,428348385.69687486
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,40 - 44,63921.0,3248039071.3747406,404197984.52645177
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,45 - 49,70716.0,3601691749.5864553,452861997.89847624
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,50 - 54,66205.0,3384942410.6068687,429879385.6139099
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,55 - 59,63837.0,3274561875.0323596,407447450.1218215
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,60 - 64,45780.0,2347316398.0596075,285793444.65259176
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,65 - 69,23524.0,1197116341.000249,124673369.31919618
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,70 - 74,11182.0,562756795.9524934,51170474.15894223
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,75 and over,16514.0,816240776.5601361,63513147.58521646
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,Under 18,300.0,13706001.841925237,1640276.2924409362
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,18 - 24,42.0,1813937.0096648743,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,25 - 29,114.0,5170858.368851648,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,30 - 34,94.0,4246479.365458727,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,35 - 39,77.0,3423137.460726058,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,40 - 44,69.0,3126682.740187453,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,45 - 49,74.0,3202505.287933967,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,50 - 54,64.0,3087621.0302186203,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,55 - 59,439.0,21087631.19758406,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,60 - 64,206.0,9233676.645587102,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,65 - 69,1596.0,66804182.344399706,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,70 - 74,2053.0,88802643.12388644,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,75 and over,2881.0,125321901.94070151,0.0
2017–18,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,Under 18,0.0,8387.851298240977,0.0
