income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,30 - 34,39850.0,858821738.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,35 - 39,35063.0,758108042.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,40 - 44,30159.0,653188511.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,45 - 49,26904.0,577568177.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,50 - 54,23098.0,495437275.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,55 - 59,24261.0,535538582.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,60 - 64,23447.0,521060941.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,65 - 69,47304.0,1150047461.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,70 - 74,34639.0,841300784.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Non Taxable,75 and over,58457.0,1438305814.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,Under 18,2047.0,49579204.0,1831795.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,18 - 24,155615.0,4030084469.0,181336649.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,25 - 29,85427.0,2244539026.0,109372012.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,30 - 34,75695.0,2001476005.0,89988087.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,35 - 39,65349.0,1735918630.0,75295385.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,40 - 44,62940.0,1682170095.0,73385764.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,45 - 49,66681.0,1786727353.0,78152314.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,50 - 54,62447.0,1678539970.0,73989302.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,55 - 59,60762.0,1644063143.0,70770557.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,60 - 64,54669.0,1492410078.0,61670701.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,65 - 69,13308.0,388961621.0,14472196.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,70 - 74,4659.0,140012951.0,4995259.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Female,Taxable,75 and over,3434.0,96461038.0,3490744.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,Under 18,3036.0,61711041.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,18 - 24,52032.0,1066390737.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,25 - 29,25772.0,534007267.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,30 - 34,20287.0,424345338.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,35 - 39,17100.0,361009353.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,40 - 44,15719.0,335592136.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,45 - 49,16263.0,348755908.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,50 - 54,16236.0,352036887.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,55 - 59,17875.0,396699464.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,60 - 64,20225.0,458895357.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,65 - 69,46018.0,1124860451.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,70 - 74,35838.0,875378794.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Non Taxable,75 and over,48741.0,1179158258.0,0.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,Under 18,4789.0,122402322.0,4558320.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,18 - 24,155491.0,4147443918.0,184343770.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,25 - 29,78351.0,2072533990.0,98455725.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,30 - 34,53868.0,1434091674.0,62048348.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,35 - 39,40375.0,1078762703.0,44243055.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,40 - 44,35549.0,955379299.0,39749696.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,45 - 49,36315.0,976797904.0,41415108.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,50 - 54,36418.0,983462321.0,41321538.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,55 - 59,36828.0,1011448417.0,41184875.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,60 - 64,41376.0,1152943494.0,45349521.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,65 - 69,14079.0,424119860.0,15065578.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,70 - 74,5833.0,186694914.0,6039737.0
2016–17,"$20,001 to $30,000","$20,001 to $30,000",Male,Taxable,75 and over,4020.0,119751449.0,3812460.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,Under 18,1.0,31012.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,18 - 24,1037.0,33237906.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,25 - 29,2201.0,70715345.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,30 - 34,2325.0,74790126.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,35 - 39,2021.0,64936791.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,40 - 44,1525.0,49128398.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,45 - 49,805.0,26005440.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,50 - 54,408.0,13861495.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,55 - 59,1152.0,39603551.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,60 - 64,560.0,18745157.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,65 - 69,6085.0,201150489.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,70 - 74,4512.0,149226363.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Non Taxable,75 and over,10529.0,346670816.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,Under 18,461.0,15906751.0,1562495.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,18 - 24,95093.0,3299052428.0,290672604.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,25 - 29,68587.0,2408150082.0,203506745.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,30 - 34,63001.0,2215351443.0,182549280.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,35 - 39,56554.0,1990234579.0,161698393.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,40 - 44,55285.0,1944690622.0,159415646.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,45 - 49,59245.0,2088369220.0,174874956.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,50 - 54,55696.0,1972302310.0,167913504.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,55 - 59,52811.0,1881142856.0,156178767.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,60 - 64,41441.0,1488267981.0,121816261.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,65 - 69,22220.0,802809803.0,42468714.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,70 - 74,11079.0,399270793.0,17034433.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Female,Taxable,75 and over,16207.0,573265486.0,17146868.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,Under 18,2.0,69262.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,18 - 24,101.0,3297813.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,25 - 29,214.0,7047356.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,30 - 34,235.0,7794670.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,35 - 39,218.0,8601192.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,40 - 44,195.0,6470403.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,45 - 49,196.0,6513671.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,50 - 54,183.0,6352956.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,55 - 59,819.0,28783632.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,60 - 64,607.0,21936258.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,65 - 69,6255.0,210917384.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,70 - 74,5574.0,188892270.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Non Taxable,75 and over,7677.0,266839279.0,0.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,Under 18,1168.0,40496388.0,3608642.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,18 - 24,97377.0,3453490588.0,299855009.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,25 - 29,61000.0,2166579941.0,185958436.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,30 - 34,43983.0,1566705445.0,130337128.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,35 - 39,34200.0,1220886332.0,100019941.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,40 - 44,30427.0,1088518415.0,89680992.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,45 - 49,30830.0,1104916737.0,91671011.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,50 - 54,30079.0,1083930508.0,90330913.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,55 - 59,30600.0,1115442281.0,89072230.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,60 - 64,31289.0,1153269399.0,90636774.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,65 - 69,22046.0,815070837.0,44239528.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,70 - 74,11881.0,438927688.0,19994825.0
2016–17,"$30,001 to $40,000","$30,001 to $40,000",Male,Taxable,75 and over,13718.0,488782049.0,18712118.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,Under 18,1.0,48856.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,18 - 24,43.0,1831093.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,25 - 29,133.0,5614565.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,30 - 34,71.0,3136100.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,35 - 39,43.0,1851622.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,40 - 44,47.0,2071125.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,45 - 49,46.0,2136866.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,50 - 54,37.0,1807929.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,55 - 59,949.0,42143072.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,60 - 64,89.0,4137568.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,65 - 69,297.0,12339391.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,70 - 74,241.0,9785768.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Non Taxable,75 and over,702.0,29384476.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,Under 18,328.0,13727931.0,1760381.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,18 - 24,133876.0,5929316964.0,786510751.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,25 - 29,145420.0,6599265189.0,883338825.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,30 - 34,121471.0,5498157806.0,725281763.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,35 - 39,104592.0,4724430086.0,618084916.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,40 - 44,103642.0,4680297237.0,612953282.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,45 - 49,113659.0,5135104149.0,679299903.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,50 - 54,109372.0,4953034507.0,660076312.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,55 - 59,101679.0,4617458285.0,601100327.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,60 - 64,70089.0,3195735514.0,411130737.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,65 - 69,35046.0,1585356154.0,178595920.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,70 - 74,15169.0,684230944.0,69488948.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Female,Taxable,75 and over,24828.0,1089824067.0,95429789.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,Under 18,1.0,43311.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,18 - 24,27.0,1179706.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,25 - 29,125.0,5389786.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,30 - 34,97.0,4300942.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,35 - 39,57.0,2598547.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,40 - 44,57.0,2637733.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,45 - 49,61.0,2890325.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,50 - 54,50.0,2237629.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,55 - 59,840.0,37642361.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,60 - 64,143.0,6383184.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,65 - 69,1064.0,44267875.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,70 - 74,1591.0,65177116.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Non Taxable,75 and over,2575.0,108218065.0,0.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,Under 18,737.0,31259001.0,3979549.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,18 - 24,138453.0,6261008258.0,821626568.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,25 - 29,136436.0,6293907017.0,837957171.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,30 - 34,105764.0,4895285141.0,648768563.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,35 - 39,82714.0,3824512791.0,503937422.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,40 - 44,72690.0,3354004335.0,441742120.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,45 - 49,72476.0,3344406654.0,441829886.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,50 - 54,70614.0,3267999946.0,431744131.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,55 - 59,70824.0,3289765502.0,419357180.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,60 - 64,62736.0,2933507065.0,362593496.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,65 - 69,38901.0,1802877981.0,195516710.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,70 - 74,19349.0,901857198.0,82525558.0
2016–17,"$40,001 to $50,000","$40,001 to $50,000",Male,Taxable,75 and over,25372.0,1133509230.0,92658890.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,18 - 24,10.0,555967.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,25 - 29,55.0,3020784.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,30 - 34,47.0,2586496.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,35 - 39,18.0,1083555.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,40 - 44,12.0,647902.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,45 - 49,15.0,844634.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,50 - 54,17.0,1010492.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,55 - 59,427.0,23832584.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,60 - 64,25.0,1552446.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,65 - 69,4.0,256158.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,70 - 74,10.0,597144.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Non Taxable,75 and over,54.0,3016131.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,Under 18,103.0,5642422.0,1020826.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,18 - 24,45906.0,2570358468.0,458506588.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,25 - 29,92593.0,5267303486.0,939898290.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,30 - 34,78758.0,4485562642.0,799649336.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,35 - 39,64512.0,3673869655.0,655279744.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,40 - 44,61875.0,3522779489.0,628399249.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,45 - 49,68337.0,3892584428.0,694945313.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,50 - 54,65723.0,3744755988.0,668393817.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,55 - 59,59529.0,3501490425.0,593126513.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,60 - 64,37855.0,2174184624.0,379505210.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,65 - 69,15870.0,915352238.0,154763796.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,70 - 74,5925.0,344455882.0,55734133.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Female,Taxable,75 and over,9391.0,530904387.0,81537043.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,18 - 24,11.0,732820.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,25 - 29,54.0,2973855.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,30 - 34,45.0,2600444.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,35 - 39,42.0,2373045.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,40 - 44,22.0,1234669.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,45 - 49,27.0,1782574.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,50 - 54,29.0,1756699.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,55 - 59,437.0,24481237.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,60 - 64,54.0,3234335.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,65 - 69,23.0,1412239.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,70 - 74,21.0,1297637.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Non Taxable,75 and over,61.0,3409376.0,0.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,Under 18,186.0,10306273.0,1880108.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,18 - 24,62538.0,3575871632.0,627076498.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,25 - 29,104798.0,6048976942.0,1063993485.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,30 - 34,93926.0,5433425746.0,955120447.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,35 - 39,74076.0,4285289139.0,754414981.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,40 - 44,63852.0,3691067839.0,650947347.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,45 - 49,63265.0,3658499292.0,645425017.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,50 - 54,59107.0,3421559913.0,602048211.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,55 - 59,56560.0,3279041426.0,563064204.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,60 - 64,44051.0,2567221244.0,434769206.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,65 - 69,23358.0,1362391817.0,214955586.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,70 - 74,9997.0,584471732.0,82501203.0
2016–17,"$50,001 to $60,000","$50,001 to $60,000",Male,Taxable,75 and over,10989.0,625786891.0,83576176.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,18 - 24,4.0,264649.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,25 - 29,37.0,2549881.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,30 - 34,34.0,2414878.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,35 - 39,23.0,1602865.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,40 - 44,21.0,1612399.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,45 - 49,20.0,1396637.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,50 - 54,24.0,1861304.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,55 - 59,591.0,41680036.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,60 - 64,30.0,2242262.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,65 - 69,13.0,1000796.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,70 - 74,2.0,138989.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Non Taxable,75 and over,28.0,1941744.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,Under 18,139.0,10032529.0,2333226.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,18 - 24,32267.0,2244727754.0,474741475.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,25 - 29,118167.0,8430959810.0,1794912775.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,30 - 34,110621.0,7955357501.0,1697932502.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,35 - 39,90032.0,6476165005.0,1382412070.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,40 - 44,88470.0,6375918287.0,1360496130.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,45 - 49,94673.0,6817117746.0,1452432979.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,50 - 54,88884.0,6395712158.0,1358854197.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,55 - 59,79547.0,5742584917.0,1190942912.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,60 - 64,46883.0,3399891106.0,706119757.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,65 - 69,18905.0,1374478490.0,279350167.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,70 - 74,6888.0,508174589.0,100522986.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,75 and over,11163.0,801270779.0,154993266.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,18 - 24,10.0,663695.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,25 - 29,24.0,1744125.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,30 - 34,52.0,3689332.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,35 - 39,45.0,3164992.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,40 - 44,37.0,2668545.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,45 - 49,30.0,2171897.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,50 - 54,40.0,2874334.0,0.0
2016–17,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,55 - 59,560.0,39859751.0,0.0
