income_year,sex,taxable_status,age_range,normalized_income_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount,income_range_display,age_range_display
2018–19,Male,Non Taxable,04. 35 - 39,"$30,001 to $40,000",277.0,171.0,3032204.0,277.0,9092323.0,27.0,58558.0,12.0,17143.0,87.0,29356.0,8.0,7883.0,77.0,64308.0,39.0,9843.0,0.0,0.0,5.0,866.0,1.0,1.0,77.0,19754.0,159.0,236352.0,0.0,0.0,11.0,74715.0,7.0,-46743.0,18.0,27972.0,36.0,1490224.0,35.0,967056.0,36.0,529203.0,277.0,8855971.0,0.0,0.0,"$30,001 to $40,000",35 - 39
2018–19,Male,Non Taxable,05. 40 - 44,"$30,001 to $40,000",289.0,149.0,2691563.0,289.0,9418737.0,29.0,60052.0,6.0,2102.0,72.0,19057.0,1.0,6320.0,43.0,23923.0,34.0,5699.0,0.0,0.0,6.0,3140.0,0.0,0.0,76.0,15646.0,127.0,149578.0,0.0,0.0,8.0,45796.0,9.0,-48617.0,17.0,-2821.0,48.0,1843142.0,48.0,1276757.0,50.0,519705.0,289.0,9237404.0,0.0,0.0,"$30,001 to $40,000",40 - 44
2018–19,Male,Non Taxable,06. 45 - 49,"$30,001 to $40,000",262.0,117.0,1920144.0,262.0,8817365.0,20.0,57164.0,1.0,4.0,47.0,12430.0,1.0,1982.0,47.0,59980.0,29.0,25758.0,0.0,0.0,3.0,238.0,1.0,90.0,85.0,24874.0,118.0,202002.0,4.0,13966.0,14.0,75549.0,6.0,-33012.0,20.0,42537.0,31.0,1575567.0,31.0,1145326.0,31.0,423302.0,262.0,8394312.0,0.0,0.0,"$30,001 to $40,000",45 - 49
2018–19,Male,Non Taxable,07. 50 - 54,"$30,001 to $40,000",264.0,99.0,1941435.0,264.0,8646176.0,19.0,22564.0,7.0,3512.0,44.0,7980.0,1.0,3900.0,36.0,15627.0,44.0,21793.0,0.0,0.0,2.0,337.0,0.0,0.0,90.0,38157.0,138.0,198156.0,5.0,35185.0,12.0,90118.0,7.0,-67118.0,19.0,23000.0,27.0,918625.0,26.0,623434.0,27.0,112594.0,264.0,8448020.0,0.0,0.0,"$30,001 to $40,000",50 - 54
2018–19,Male,Non Taxable,08. 55 - 59,"$30,001 to $40,000",668.0,212.0,2632631.0,668.0,22824726.0,22.0,27754.0,8.0,5944.0,80.0,16355.0,2.0,549.0,90.0,46339.0,92.0,38295.0,0.0,0.0,10.0,30099.0,1.0,5500.0,279.0,96938.0,372.0,732229.0,27.0,111048.0,55.0,383978.0,47.0,-505226.0,102.0,-121248.0,92.0,3341545.0,90.0,2460858.0,95.0,458603.0,668.0,21970361.0,0.0,0.0,"$30,001 to $40,000",55 - 59
2018–19,Male,Non Taxable,09. 60 - 64,"$30,001 to $40,000",591.0,141.0,1915949.0,591.0,20367693.0,15.0,24064.0,6.0,3296.0,50.0,9033.0,2.0,683.0,54.0,22342.0,158.0,118643.0,0.0,0.0,8.0,2850.0,2.0,587.0,280.0,98061.0,376.0,776330.0,23.0,102024.0,57.0,352268.0,32.0,-194290.0,89.0,157978.0,46.0,3348691.0,45.0,2985641.0,45.0,319157.0,591.0,19566082.0,0.0,0.0,"$30,001 to $40,000",60 - 64
2018–19,Male,Non Taxable,10. 65 - 69,"$30,001 to $40,000",6278.0,2374.0,44377890.0,6278.0,210538274.0,396.0,703260.0,107.0,124364.0,1008.0,190056.0,17.0,15481.0,980.0,559574.0,1650.0,990963.0,0.0,0.0,61.0,57097.0,3.0,349.0,3153.0,1079755.0,4181.0,5159384.0,442.0,3165784.0,684.0,7738006.0,168.0,-673504.0,855.0,7064502.0,1065.0,58902883.0,1036.0,40833955.0,1079.0,16366338.0,6278.0,204596584.0,0.0,0.0,"$30,001 to $40,000",65 - 69
2018–19,Male,Non Taxable,11. 70 - 74,"$30,001 to $40,000",6662.0,1819.0,32087720.0,6662.0,224761805.0,275.0,533255.0,85.0,172216.0,672.0,124464.0,9.0,9381.0,708.0,430967.0,1867.0,1669664.0,0.0,0.0,60.0,80486.0,7.0,798.0,3307.0,1189996.0,4375.0,5992659.0,564.0,3340530.0,767.0,9711065.0,119.0,-395436.0,886.0,9315629.0,974.0,48195767.0,946.0,32086192.0,998.0,15006744.0,6662.0,218271011.0,0.0,0.0,"$30,001 to $40,000",70 - 74
2018–19,Male,Non Taxable,12. 75 and over,"$30,001 to $40,000",8571.0,949.0,15445734.0,8571.0,290793183.0,165.0,286619.0,37.0,44076.0,283.0,46976.0,7.0,6398.0,331.0,205652.0,2569.0,5260705.0,0.0,0.0,56.0,33064.0,8.0,3772.0,4653.0,1753270.0,5857.0,9393941.0,1267.0,5563898.0,1032.0,14516918.0,67.0,-239041.0,1103.0,14277877.0,698.0,44738902.0,680.0,35706749.0,720.0,8178595.0,8571.0,280680065.0,0.0,0.0,"$30,001 to $40,000",75 and over
2018–19,Male,Taxable,00. Under 18,"$30,001 to $40,000",1639.0,1371.0,44687262.0,1639.0,56656366.0,219.0,439411.0,117.0,154814.0,1037.0,358607.0,202.0,190641.0,937.0,926223.0,182.0,25267.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,57728.0,1225.0,2179339.0,99.0,858963.0,1.0,22796.0,0.0,0.0,1.0,22796.0,23.0,608197.0,19.0,134680.0,23.0,472951.0,1639.0,54477027.0,1639.0,4651980.0,"$30,001 to $40,000",Under 18
2018–19,Male,Taxable,01. 18 - 24,"$30,001 to $40,000",102039.0,98624.0,3238465116.0,102039.0,3590650603.0,27704.0,64635632.0,10367.0,11954495.0,64506.0,18620681.0,9937.0,14090799.0,56559.0,52382922.0,17013.0,2911785.0,0.0,0.0,457.0,152635.0,135.0,20027.0,31373.0,4659078.0,80212.0,172314095.0,1628.0,4827606.0,238.0,1208321.0,571.0,-3805370.0,809.0,-2597049.0,6420.0,203674775.0,5872.0,99031283.0,6441.0,103472870.0,102039.0,3418187487.0,102039.0,287117746.0,"$30,001 to $40,000",18 - 24
2018–19,Male,Taxable,02. 25 - 29,"$30,001 to $40,000",58194.0,52516.0,1699607626.0,58194.0,2043960464.0,13355.0,30304740.0,5914.0,6908134.0,31695.0,9293535.0,3035.0,6923125.0,29315.0,23823133.0,10149.0,2829401.0,0.0,0.0,605.0,428725.0,111.0,17369.0,19421.0,3530931.0,43903.0,88188662.0,713.0,2011089.0,458.0,2351152.0,1324.0,-11537609.0,1783.0,-9186457.0,10485.0,460367724.0,9935.0,264097315.0,10526.0,193687172.0,58194.0,1954974550.0,58194.0,162353726.0,"$30,001 to $40,000",25 - 29
2018–19,Male,Taxable,03. 30 - 34,"$30,001 to $40,000",40559.0,33454.0,1064471901.0,40559.0,1429273450.0,8814.0,20447336.0,3425.0,4382773.0,20163.0,5906753.0,1724.0,4363169.0,19164.0,16034963.0,6801.0,2320681.0,0.0,0.0,893.0,881874.0,89.0,15434.0,14598.0,3199323.0,29982.0,63538590.0,679.0,4230114.0,731.0,4909042.0,2037.0,-18269718.0,2774.0,-13360676.0,9994.0,525775051.0,9564.0,320223003.0,10033.0,202589470.0,40559.0,1364460188.0,40559.0,109793131.0,"$30,001 to $40,000",30 - 34
2018–19,Male,Taxable,04. 35 - 39,"$30,001 to $40,000",32213.0,24536.0,782242640.0,32213.0,1138048277.0,6594.0,15631731.0,2216.0,2815001.0,14578.0,4216113.0,1091.0,2673052.0,14046.0,11555743.0,5651.0,2058326.0,0.0,0.0,925.0,1275705.0,85.0,45899.0,11898.0,3058845.0,23260.0,50349121.0,628.0,4047902.0,1022.0,6605511.0,2431.0,-23274432.0,3459.0,-16668921.0,8501.0,616638330.0,8230.0,431835789.0,8538.0,182231551.0,32213.0,1085926988.0,32213.0,85713326.0,"$30,001 to $40,000",35 - 39
2018–19,Male,Taxable,05. 40 - 44,"$30,001 to $40,000",26978.0,19143.0,613667221.0,26978.0,956634568.0,5178.0,12442458.0,1560.0,2474207.0,11570.0,3335669.0,676.0,1388940.0,11138.0,9696385.0,5032.0,1967845.0,0.0,0.0,931.0,1535444.0,49.0,11934.0,10150.0,2916894.0,19366.0,45090848.0,648.0,5441095.0,1277.0,9562486.0,2357.0,-21465953.0,3647.0,-11903467.0,7177.0,528062483.0,7012.0,364794594.0,7220.0,160574344.0,26978.0,909299676.0,26978.0,72233007.0,"$30,001 to $40,000",40 - 44
2018–19,Male,Taxable,06. 45 - 49,"$30,001 to $40,000",27278.0,18325.0,584228142.0,27278.0,970169186.0,4740.0,11317789.0,1394.0,2210160.0,11277.0,3083263.0,479.0,757497.0,10639.0,8204157.0,5277.0,2489116.0,0.0,0.0,919.0,1500640.0,32.0,14556.0,10635.0,3330920.0,19632.0,48076116.0,789.0,6283163.0,1673.0,14417069.0,2525.0,-23982177.0,4204.0,-9565108.0,7198.0,534708573.0,7058.0,361492091.0,7270.0,170608132.0,27278.0,919293728.0,27278.0,73444191.0,"$30,001 to $40,000",45 - 49
2018–19,Male,Taxable,07. 50 - 54,"$30,001 to $40,000",26052.0,16665.0,534780785.0,26052.0,932548042.0,4200.0,10003707.0,1151.0,2204969.0,10441.0,2745780.0,311.0,457118.0,9880.0,7393741.0,5343.0,2367850.0,0.0,0.0,769.0,1232339.0,42.0,16010.0,10468.0,3611642.0,18975.0,51819914.0,926.0,7071022.0,2018.0,18278528.0,2544.0,-23762482.0,4574.0,-5483954.0,6553.0,573370763.0,6454.0,413629466.0,6627.0,156398321.0,26052.0,878856820.0,26052.0,71395254.0,"$30,001 to $40,000",50 - 54
2018–19,Male,Taxable,08. 55 - 59,"$30,001 to $40,000",27791.0,17101.0,543227464.0,27791.0,1007342416.0,4101.0,9848168.0,1109.0,1784884.0,10827.0,2761712.0,258.0,385698.0,10005.0,6781203.0,6270.0,2750287.0,0.0,0.0,658.0,1015211.0,41.0,30605.0,11738.0,4104437.0,20791.0,67900790.0,1434.0,10840580.0,2914.0,27955127.0,2839.0,-25148803.0,5770.0,2806324.0,6541.0,497620411.0,6435.0,339677136.0,6626.0,153081491.0,27791.0,936377492.0,27791.0,74772915.0,"$30,001 to $40,000",55 - 59
2018–19,Male,Taxable,09. 60 - 64,"$30,001 to $40,000",29222.0,18021.0,568347584.0,29222.0,1075513860.0,4266.0,9114949.0,1098.0,1852893.0,11079.0,2615739.0,204.0,253896.0,10727.0,7175514.0,7931.0,3960115.0,0.0,0.0,532.0,752032.0,34.0,48595.0,13696.0,5022978.0,22650.0,88585204.0,1863.0,17485057.0,3728.0,38462822.0,2604.0,-21545246.0,6341.0,16917576.0,5656.0,400578893.0,5565.0,267674454.0,5748.0,128888849.0,29222.0,983841377.0,29222.0,77519903.0,"$30,001 to $40,000",60 - 64
2018–19,Male,Taxable,10. 65 - 69,"$30,001 to $40,000",21409.0,11738.0,320451213.0,21409.0,786345365.0,2647.0,5268522.0,618.0,879533.0,6503.0,1399249.0,75.0,54854.0,6682.0,4118910.0,6345.0,4192926.0,0.0,0.0,345.0,453910.0,26.0,25256.0,10296.0,4198415.0,16254.0,61513423.0,1874.0,18564210.0,3337.0,39289916.0,1401.0,-9801445.0,4750.0,29488471.0,3363.0,212618318.0,3283.0,146399716.0,3423.0,69489684.0,21409.0,723348566.0,21409.0,40834157.0,"$30,001 to $40,000",65 - 69
2018–19,Male,Taxable,11. 70 - 74,"$30,001 to $40,000",12732.0,5026.0,113055704.0,12732.0,472434443.0,1074.0,2301181.0,262.0,493145.0,2321.0,466599.0,30.0,22002.0,2613.0,1594224.0,3946.0,6777788.0,0.0,0.0,170.0,188851.0,10.0,4201.0,5888.0,2916680.0,9256.0,40529039.0,1486.0,12464792.0,2301.0,33523578.0,513.0,-3930303.0,2824.0,29593275.0,1591.0,99448824.0,1540.0,71248948.0,1624.0,27073707.0,12732.0,430563280.0,12732.0,19487305.0,"$30,001 to $40,000",70 - 74
2018–19,Male,Taxable,12. 75 and over,"$30,001 to $40,000",14017.0,1978.0,39318103.0,14017.0,494641303.0,387.0,709451.0,91.0,131905.0,684.0,124432.0,12.0,12497.0,890.0,560739.0,4674.0,7186771.0,0.0,0.0,121.0,93595.0,10.0,3570.0,7218.0,3525412.0,10009.0,19401672.0,2643.0,13991414.0,2514.0,39167780.0,191.0,-1159541.0,2712.0,38008239.0,867.0,55467819.0,847.0,45978814.0,893.0,7484348.0,14017.0,474359201.0,14017.0,17051749.0,"$30,001 to $40,000",75 and over
2018–19,Female,Non Taxable,01. 18 - 24,"$40,001 to $50,000",62.0,39.0,552240.0,62.0,2652653.0,3.0,4275.0,2.0,2584.0,5.0,1417.0,2.0,804.0,14.0,11673.0,7.0,3668.0,0.0,0.0,1.0,233.0,0.0,0.0,10.0,2007.0,28.0,26759.0,6.0,17403.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,129426.0,4.0,113038.0,4.0,16388.0,62.0,2625894.0,0.0,0.0,"$40,001 to $50,000",18 - 24
2018–19,Female,Non Taxable,02. 25 - 29,"$40,001 to $50,000",195.0,75.0,1433774.0,195.0,8396249.0,2.0,1258.0,4.0,12883.0,17.0,2607.0,3.0,19400.0,30.0,15702.0,19.0,5042.0,0.0,0.0,1.0,180.0,0.0,0.0,45.0,10467.0,76.0,91082.0,4.0,11198.0,7.0,21207.0,11.0,-83772.0,18.0,-62565.0,1.0,38913.0,2.0,65935.0,2.0,-27022.0,195.0,8305068.0,0.0,0.0,"$40,001 to $50,000",25 - 29
2018–19,Female,Non Taxable,03. 30 - 34,"$40,001 to $50,000",106.0,42.0,724594.0,106.0,4581290.0,5.0,4724.0,5.0,19516.0,19.0,2422.0,0.0,0.0,22.0,15036.0,16.0,2530.0,0.0,0.0,1.0,331.0,0.0,0.0,32.0,28843.0,54.0,109072.0,3.0,24611.0,6.0,26711.0,21.0,-159518.0,27.0,-132807.0,10.0,5951710.0,9.0,5961692.0,10.0,-9982.0,106.0,4472218.0,0.0,0.0,"$40,001 to $50,000",30 - 34
2018–19,Female,Non Taxable,04. 35 - 39,"$40,001 to $50,000",58.0,20.0,407329.0,58.0,2465976.0,3.0,1164.0,2.0,2960.0,4.0,800.0,1.0,269.0,7.0,5153.0,6.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6115.0,25.0,31077.0,3.0,7741.0,5.0,28343.0,12.0,-72179.0,17.0,-43836.0,14.0,814174.0,14.0,920362.0,14.0,-121393.0,58.0,2411121.0,0.0,0.0,"$40,001 to $50,000",35 - 39
2018–19,Female,Non Taxable,05. 40 - 44,"$40,001 to $50,000",42.0,15.0,246848.0,42.0,1836027.0,2.0,877.0,0.0,0.0,4.0,859.0,0.0,0.0,5.0,4061.0,11.0,12556.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4925.0,22.0,70441.0,1.0,1111.0,1.0,4312.0,7.0,-26883.0,8.0,-22571.0,2.0,27624.0,1.0,1553.0,2.0,26071.0,42.0,1765586.0,0.0,0.0,"$40,001 to $50,000",40 - 44
2018–19,Female,Non Taxable,06. 45 - 49,"$40,001 to $50,000",67.0,19.0,347194.0,67.0,3109764.0,3.0,4067.0,3.0,5234.0,8.0,2319.0,1.0,18900.0,8.0,4852.0,13.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19792.0,45.0,209669.0,7.0,77763.0,4.0,36184.0,10.0,-120230.0,14.0,-84046.0,9.0,265014.0,10.0,163734.0,10.0,85459.0,67.0,2832025.0,0.0,0.0,"$40,001 to $50,000",45 - 49
2018–19,Female,Non Taxable,07. 50 - 54,"$40,001 to $50,000",56.0,24.0,424684.0,56.0,2733577.0,4.0,3900.0,2.0,559.0,8.0,3694.0,0.0,0.0,8.0,10948.0,14.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12037.0,35.0,262045.0,8.0,98931.0,11.0,81243.0,3.0,-20244.0,14.0,60999.0,5.0,75528.0,5.0,29749.0,5.0,45779.0,56.0,2349984.0,0.0,0.0,"$40,001 to $50,000",50 - 54
2018–19,Female,Non Taxable,08. 55 - 59,"$40,001 to $50,000",754.0,279.0,3072963.0,754.0,33583085.0,27.0,31511.0,7.0,1441.0,76.0,13211.0,3.0,8220.0,98.0,39884.0,158.0,240872.0,0.0,0.0,5.0,4306.0,0.0,0.0,253.0,78637.0,385.0,971837.0,37.0,319562.0,66.0,406126.0,58.0,-486727.0,124.0,-80601.0,69.0,1660536.0,62.0,1147348.0,71.0,331364.0,754.0,32354643.0,0.0,0.0,"$40,001 to $50,000",55 - 59
2018–19,Female,Non Taxable,09. 60 - 64,"$40,001 to $50,000",176.0,49.0,763702.0,176.0,9441495.0,7.0,8539.0,0.0,0.0,11.0,1329.0,1.0,1570.0,19.0,15268.0,50.0,1588587.0,0.0,0.0,3.0,2956.0,0.0,0.0,83.0,62086.0,108.0,2128896.0,16.0,558506.0,28.0,155788.0,13.0,-130397.0,41.0,25391.0,7.0,111287.0,6.0,72087.0,7.0,39200.0,176.0,7281795.0,0.0,0.0,"$40,001 to $50,000",60 - 64
2018–19,Female,Non Taxable,10. 65 - 69,"$40,001 to $50,000",462.0,153.0,3593672.0,462.0,19386325.0,27.0,31612.0,8.0,11442.0,58.0,10906.0,3.0,565.0,84.0,68091.0,199.0,525985.0,0.0,0.0,3.0,1034.0,0.0,0.0,265.0,96230.0,362.0,1025580.0,47.0,609988.0,54.0,454367.0,17.0,-33140.0,71.0,421227.0,20.0,464925.0,18.0,266707.0,22.0,111251.0,462.0,18360777.0,0.0,0.0,"$40,001 to $50,000",65 - 69
2018–19,Female,Non Taxable,11. 70 - 74,"$40,001 to $50,000",471.0,93.0,1931565.0,471.0,19331010.0,8.0,6331.0,2.0,99.0,29.0,4874.0,0.0,0.0,41.0,24832.0,193.0,145056.0,0.0,0.0,4.0,2471.0,0.0,0.0,265.0,103149.0,351.0,381631.0,31.0,248554.0,47.0,524029.0,9.0,-39391.0,56.0,484638.0,17.0,909684.0,17.0,279636.0,18.0,630048.0,471.0,18821730.0,0.0,0.0,"$40,001 to $50,000",70 - 74
2018–19,Female,Non Taxable,12. 75 and over,"$40,001 to $50,000",884.0,29.0,613317.0,884.0,36968915.0,4.0,8453.0,2.0,85.0,13.0,3398.0,2.0,3028.0,17.0,8435.0,353.0,454266.0,0.0,0.0,5.0,603.0,1.0,176.0,587.0,223071.0,695.0,958535.0,130.0,640998.0,79.0,1142064.0,10.0,-25022.0,90.0,1117042.0,9.0,341016.0,8.0,296279.0,11.0,29290.0,884.0,35838503.0,0.0,0.0,"$40,001 to $50,000",75 and over
2018–19,Female,Taxable,00. Under 18,"$40,001 to $50,000",468.0,188.0,5539662.0,468.0,19855075.0,10.0,15958.0,5.0,1761.0,71.0,21939.0,7.0,6145.0,73.0,29083.0,24.0,4038.0,0.0,0.0,1.0,2.0,0.0,0.0,43.0,7865.0,128.0,89330.0,120.0,1028371.0,1.0,6734.0,0.0,0.0,1.0,6734.0,3.0,162340.0,3.0,45979.0,3.0,116361.0,468.0,19765745.0,468.0,2406591.0,"$40,001 to $50,000",Under 18
2018–19,Female,Taxable,01. 18 - 24,"$40,001 to $50,000",146114.0,144534.0,6082496507.0,146114.0,6462114392.0,40472.0,53738496.0,16397.0,8879510.0,87813.0,22276288.0,10385.0,15302536.0,78930.0,49150244.0,37171.0,6472994.0,0.0,0.0,807.0,252739.0,206.0,30628.0,45172.0,6611419.0,117277.0,166242704.0,1577.0,8292845.0,441.0,1882300.0,1257.0,-6755262.0,1698.0,-4872962.0,3769.0,86359268.0,3318.0,39997989.0,3862.0,45057926.0,146114.0,6295775730.0,146114.0,772778507.0,"$40,001 to $50,000",18 - 24
2018–19,Female,Taxable,02. 25 - 29,"$40,001 to $50,000",144023.0,141261.0,6115079863.0,144023.0,6499986382.0,43177.0,63686468.0,18188.0,11651770.0,85583.0,22074524.0,10572.0,20671791.0,88698.0,64167786.0,42411.0,8829123.0,0.0,0.0,970.0,276174.0,296.0,77719.0,55075.0,9063236.0,121358.0,206925211.0,1276.0,4278809.0,1347.0,5169687.0,4617.0,-29701205.0,5973.0,-24531518.0,8006.0,256060650.0,7435.0,137186781.0,8174.0,115554775.0,144023.0,6292486891.0,144023.0,775368997.0,"$40,001 to $50,000",25 - 29
2018–19,Female,Taxable,03. 30 - 34,"$40,001 to $50,000",123021.0,118545.0,5075551890.0,123021.0,5538797254.0,36384.0,53415023.0,13364.0,8483420.0,70598.0,17813524.0,7898.0,15111719.0,78983.0,59217892.0,38873.0,8764130.0,0.0,0.0,1131.0,654313.0,254.0,49307.0,51988.0,9327920.0,105522.0,183657365.0,1995.0,9763591.0,2821.0,12171876.0,9134.0,-60528782.0,11964.0,-48356906.0,9046.0,354048081.0,8613.0,203254438.0,9308.0,146379563.0,123021.0,5353694405.0,123021.0,646897444.0,"$40,001 to $50,000",30 - 34
2018–19,Female,Taxable,04. 35 - 39,"$40,001 to $50,000",111622.0,105612.0,4495695424.0,111622.0,5022115851.0,32510.0,47017822.0,10532.0,6484605.0,61934.0,15361800.0,5976.0,10523688.0,71773.0,53878589.0,38048.0,9632521.0,0.0,0.0,1199.0,897888.0,202.0,41127.0,48786.0,9417520.0,96127.0,169712476.0,2632.0,15100706.0,4049.0,19936164.0,11125.0,-72715625.0,15191.0,-52779461.0,8861.0,431413351.0,8477.0,270753826.0,9134.0,154865091.0,111622.0,4850446520.0,111622.0,580886127.0,"$40,001 to $50,000",35 - 39
2018–19,Female,Taxable,05. 40 - 44,"$40,001 to $50,000",100385.0,93711.0,3995366457.0,100385.0,4524719132.0,28830.0,41723229.0,8196.0,5171337.0,56664.0,14107869.0,4619.0,7623498.0,63242.0,46948438.0,35274.0,9270217.0,0.0,0.0,1088.0,896896.0,157.0,71616.0,45633.0,9442562.0,86627.0,156439207.0,2868.0,17146788.0,4544.0,26845211.0,9799.0,-62713318.0,14361.0,-35868107.0,8149.0,401033109.0,7917.0,240509255.0,8411.0,153543497.0,100385.0,4365864574.0,100385.0,524400076.0,"$40,001 to $50,000",40 - 44
2018–19,Female,Taxable,06. 45 - 49,"$40,001 to $50,000",110404.0,102376.0,4372639637.0,110404.0,4982599506.0,30983.0,46153741.0,7884.0,5451357.0,64101.0,15944497.0,3814.0,5797061.0,68626.0,47923096.0,39358.0,9880410.0,0.0,0.0,1234.0,1185200.0,156.0,56583.0,53302.0,11478992.0,96186.0,177506678.0,3895.0,23421678.0,5850.0,40372154.0,10735.0,-69863104.0,16614.0,-29490950.0,8369.0,429968615.0,8156.0,261124441.0,8656.0,160479492.0,110404.0,4802490550.0,110404.0,581989066.0,"$40,001 to $50,000",45 - 49
2018–19,Female,Taxable,07. 50 - 54,"$40,001 to $50,000",103302.0,95257.0,4067542127.0,103302.0,4682239253.0,28138.0,41026265.0,6545.0,4706791.0,61624.0,15432645.0,2715.0,3803196.0,64524.0,43483619.0,39629.0,10863123.0,0.0,0.0,1114.0,1024545.0,178.0,103102.0,52491.0,11947440.0,91385.0,184631763.0,4482.0,26034321.0,6862.0,51043984.0,10756.0,-71285008.0,17634.0,-20241024.0,7154.0,376076948.0,7032.0,234631983.0,7412.0,135138652.0,103302.0,4495333257.0,103302.0,551405441.0,"$40,001 to $50,000",50 - 54
2018–19,Female,Taxable,08. 55 - 59,"$40,001 to $50,000",100377.0,90834.0,3822487739.0,100377.0,4574765343.0,25995.0,36907246.0,5712.0,4052085.0,59017.0,14384600.0,1863.0,2468908.0,61842.0,40838442.0,41631.0,13099366.0,0.0,0.0,1006.0,910782.0,127.0,61414.0,53691.0,13069802.0,89770.0,209503660.0,5197.0,33235219.0,8563.0,68433280.0,10302.0,-69061599.0,18887.0,-628319.0,6007.0,334454129.0,5900.0,215726085.0,6254.0,111330102.0,100377.0,4363389581.0,100377.0,530652797.0,"$40,001 to $50,000",55 - 59
2018–19,Female,Taxable,09. 60 - 64,"$40,001 to $50,000",73309.0,63517.0,2628366200.0,73309.0,3357948111.0,17103.0,23179334.0,3731.0,2667613.0,39438.0,9347140.0,903.0,882301.0,43117.0,28870755.0,32826.0,12788156.0,0.0,0.0,685.0,667863.0,97.0,43435.0,41631.0,11213873.0,65613.0,182371146.0,4352.0,36700083.0,7556.0,70298532.0,5806.0,-39702805.0,13382.0,30595727.0,3998.0,220090916.0,3928.0,139718307.0,4185.0,74274043.0,73309.0,3174178084.0,73309.0,382260803.0,"$40,001 to $50,000",60 - 64
2018–19,Female,Taxable,10. 65 - 69,"$40,001 to $50,000",38405.0,28329.0,1046798111.0,38405.0,1746569010.0,7044.0,9475832.0,1453.0,1170511.0,15617.0,3470425.0,268.0,283198.0,18205.0,11674271.0,17616.0,10324737.0,0.0,0.0,328.0,243179.0,41.0,14263.0,22174.0,6927269.0,32935.0,94874876.0,3250.0,31462267.0,5140.0,66172808.0,1990.0,-12828424.0,7148.0,53344384.0,2114.0,115871923.0,2071.0,74144787.0,2205.0,38623919.0,38405.0,1650524630.0,38405.0,174530536.0,"$40,001 to $50,000",65 - 69
2018–19,Female,Taxable,11. 70 - 74,"$40,001 to $50,000",18408.0,8296.0,256482050.0,18408.0,828706651.0,1869.0,2706542.0,420.0,319998.0,3877.0,827400.0,76.0,83805.0,4893.0,2974683.0,8364.0,6933872.0,0.0,0.0,209.0,178459.0,25.0,7775.0,10559.0,4265281.0,15027.0,42010380.0,2630.0,22528761.0,3319.0,54282179.0,554.0,-3493627.0,3884.0,50788552.0,978.0,48201754.0,920.0,30487520.0,1014.0,16302144.0,18408.0,785527593.0,18408.0,73837844.0,"$40,001 to $50,000",70 - 74
2018–19,Female,Taxable,12. 75 and over,"$40,001 to $50,000",27859.0,2267.0,56796631.0,27859.0,1221777681.0,370.0,508820.0,81.0,74716.0,721.0,145675.0,21.0,17798.0,1077.0,707361.0,12232.0,14654227.0,0.0,0.0,219.0,197968.0,22.0,11354.0,17893.0,8355572.0,22329.0,36079295.0,6686.0,39202705.0,4833.0,91695916.0,307.0,-1633630.0,5155.0,90062286.0,633.0,39074873.0,631.0,30355235.0,674.0,8064587.0,27859.0,1184964269.0,27859.0,93213415.0,"$40,001 to $50,000",75 and over
2018–19,Male,Non Taxable,00. Under 18,"$40,001 to $50,000",1.0,0.0,0.0,1.0,41335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41335.0,0.0,0.0,"$40,001 to $50,000",Under 18
2018–19,Male,Non Taxable,01. 18 - 24,"$40,001 to $50,000",50.0,23.0,320779.0,50.0,2136159.0,2.0,8287.0,0.0,0.0,8.0,1839.0,2.0,5757.0,8.0,4925.0,3.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3032.0,21.0,27107.0,7.0,21613.0,1.0,1050.0,3.0,-24730.0,4.0,-23680.0,5.0,188841.0,5.0,127343.0,5.0,11682.0,50.0,2109052.0,0.0,0.0,"$40,001 to $50,000",18 - 24
